Дата,Время,Тип события,Температура детали,Температура в камере,Температура диссоциатора,Давление в камере,Расход азота,Расход аммиака,Расход аргона
27.06.2018,11:12:48,,42.65312,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:50,,42.59877,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:52,,42.59877,0.0,53.4992,0.006,0.006,0.0065,0.009000001
27.06.2018,11:12:53,,42.59877,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:55,,42.49007,0.0,53.4992,0.005500001,0.005000001,0.005000001,0.009000001
27.06.2018,11:12:57,,42.49007,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:12:59,,42.43571,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:13:00,,42.43571,0.0,53.4992,0.005000001,0.005500001,0.005500001,0.009000001
27.06.2018,11:13:02,,42.44361,0.0,53.4992,0.004500001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:04,,42.44361,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:13:06,,42.44361,0.0,53.43727,0.005500001,0.006,0.006,0.009000001
27.06.2018,11:13:08,,42.33489,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:13:09,,42.33489,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:11,,42.1639,0.0,53.4992,0.004500001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:13,,42.1639,0.0,53.4992,0.005000001,0.005500001,0.005000001,0.009000001
27.06.2018,11:13:15,,42.10954,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:17,,42.10954,0.0,53.4992,0.0065,0.0065,0.0065,0.010500001
27.06.2018,11:13:18,,42.10954,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.008000001
27.06.2018,11:13:20,,42.1718,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:13:22,,42.1718,0.0,53.43727,0.005500001,0.005500001,0.005500001,0.009000001
27.06.2018,11:13:24,,42.11743,0.0,53.4992,0.005500001,0.006,0.006,0.010000001
27.06.2018,11:13:26,,42.11743,0.0,53.4992,0.005000001,0.004500001,0.005000001,0.008000001
27.06.2018,11:13:27,,42.0087,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:29,,42.0087,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:31,,42.0087,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:13:33,,41.89995,0.0,53.4992,0.0065,0.006,0.0065,0.010000001
27.06.2018,11:13:35,,41.89995,0.0,53.4992,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:36,,41.84558,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:38,,41.84558,0.0,53.43727,0.005000001,0.005000001,0.005500001,0.009000001
27.06.2018,11:13:40,,41.73682,0.0,53.43727,0.005500001,0.005500001,0.006,0.009000001
27.06.2018,11:13:42,,41.73682,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.0085
27.06.2018,11:13:44,,41.73682,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
27.06.2018,11:13:46,,41.57367,0.0,53.43727,0.005000001,0.005000001,0.005000001,0.009000001
